userid,contentid,rating
869407,-0I9tM4Y_QQ,5.0
869434,axe1OhJ2X7I,5.0
870765,5B99p6GarYc,5.0
870765,xwJ-xv78i3o,5.0
871394,7ZO4lFvjsy8,5.0
871488,6NQl7QYevP0,5.0
872129,L33p-F4p0hg,5.0
872129,Gl_j09f1bCo,5.0
863584,4oikZwmyldY,5.0
863536,xwJ-xv78i3o,5.0
859572,5zGZbPPYbiw,5.0
860176,65o3BkuKuME,5.0
861402,XLaLE3OnBEg,5.0
861665,0_IQ0y3OqT8,5.0
861938,maR36c__jgs,5.0
862336,5URyxcWfMgQ,5.0
862600,lEfcWxKyW0E,5.0
864094,foMg3e4u_r0,5.0
864094,HR2Tfou09Y8,5.0
864094,hoq8f2GjNd0,5.0
865078,n4oSSv5vFVw,5.0
865078,ScnCf6ijEoU,5.0
865638,Wa-KKjgMifY,5.0
866172,EDXcJdLoMMo,5.0
858434,dZJ-SCzqZfE,5.0
855886,b0VZJyABlUs,5.0
855886,p8N_Eaf-1tg,5.0
856177,PfEmRAveHN4,5.0
856276,Ic10b7YFppk,5.0
856346,kqlHS5w9gJQ,5.0
856766,auKtFjCq9BY,5.0
856978,1Su0BRikALE,5.0
857022,zKHCoYaX01c,5.0
857377,Mci2TwIBXZs,5.0
858180,7Q4danQA5Gg,5.0
858180,x1eZl1xoNng,5.0
858180,HpV1kLrPiDg,5.0
852814,dZJ-SCzqZfE,5.0
855022,ALhCBEzqjQM,5.0
851846,8h73em8wnlI,5.0
850910,4uRjbPRj9rg,5.0
850925,hoq8f2GjNd0,5.0
844751,fAjbvuvKntg,5.0
845660,CK7npq74Fgc,5.0
846256,-0I9tM4Y_QQ,5.0
847639,Hv17pkwcWl8,5.0
848202,pgVUgRFMliw,5.0
849352,1Su0BRikALE,5.0
849569,4sOdYMjDM8I,5.0
850232,h07STlpsRvU,5.0
840318,lWmp4WeiFnc,5.0
840838,Tx31ApJSq7Y,5.0
841532,u--QHjkT-Zc,5.0
841611,D5rB25LvFjw,5.0
841611,-0I9tM4Y_QQ,5.0
841826,7mPUj2l1dXM,5.0
838754,XQ1jVRnYVtc,5.0
838834,maR36c__jgs,5.0
839267,LZ3TjRYmaAU,5.0
839674,uyIQC0a1QXY,5.0
840026,HtHrTVhV8eY,5.0
842431,45dRgv_lyhA,5.0
838696,xze-EkWViJs,5.0
844422,JzLF6j3jR_0,5.0
844589,LWrLxI2tPXs,5.0
844591,ZYcRimfOByw,5.0
843813,MHofC8VyGbE,5.0
844243,bVJDtrzBPmE,5.0
844328,HfGExuah9KU,5.0
843361,C2SPENsthGk,5.0
843367,5URyxcWfMgQ,5.0
843539,j3qbDGLsit8,5.0
838347,Ic10b7YFppk,5.0
838347,YaO-5V3-bmA,5.0
838457,rlQ3yc6t92c,5.0
834794,rlQ3yc6t92c,5.0
834794,j7sC5RTTRSQ,5.0
834794,o-0zweovNB0,5.0
835509,ZqEA1hrLZWQ,5.0
835747,cfGg5PQUzb8,5.0
837550,nexMEJapadE,5.0
831958,u6OvV0XYiOA,5.0
832859,rlQ3yc6t92c,5.0
832241,cfGg5PQUzb8,5.0
832449,u6OvV0XYiOA,5.0
832790,OZwzwk0VazE,5.0
832790,eBDIiNLX678,5.0
834533,xz2SqEBDGeM,5.0
834582,M56Oy3wROXk,5.0
833835,G_SZTNHrYNY,5.0
834324,G3Rpv5pETZ4,5.0
833466,YJh5JykAWL4,5.0
832869,5H8wRDpOQzk,5.0
833034,xwJ-xv78i3o,5.0
831820,afeSBjY7nIM,5.0
831820,u6OvV0XYiOA,5.0
830826,m4EJwvVl6sc,5.0
830860,BXNa4bhWW7o,5.0
832082,Y7VY1w5p8T0,5.0
831328,190T_VrgPdM,5.0
831405,8ZAfEIoFbjs,5.0
831558,YuxBxhxQpXE,5.0
831611,wgifQdsVyic,5.0
831652,8BXoNx03NLo,5.0
831685,1Su0BRikALE,5.0
830951,BMrLhPEc-2Q,5.0
830951,he48ZelZd9g,5.0
831020,dZJ-SCzqZfE,5.0
831085,rlQ3yc6t92c,5.0
830790,RAvc3Xbkm3I,5.0
830794,xz2SqEBDGeM,5.0
830803,-eZBhZi51Rs,5.0
830807,jaPj2vOYDE0,5.0
830602,_F4bPmlkPCE,5.0
830602,M56Oy3wROXk,5.0
830566,190T_VrgPdM,5.0
830680,xRaPfCxlXOs,5.0
830680,AuBfT3rG4hI,5.0
830686,HtHrTVhV8eY,5.0
830692,07-559sVEt0,5.0
830743,4sOdYMjDM8I,5.0
830728,7sn-2ieqiM0,5.0
830715,YaO-5V3-bmA,5.0
830715,5URyxcWfMgQ,5.0
830715,TdY282SkTXs,5.0
830603,nJT--MlnCBk,5.0
830603,p537fHTnW8s,5.0
830603,ivmfszcOEe0,5.0
830604,afeSBjY7nIM,5.0
830627,VdTSv6u6iP0,5.0
830679,urvSYcr8abs,5.0
830554,lJs-z2K1XQ4,5.0
830554,JL1IULHKBPg,5.0
830464,U8JirIErGu4,5.0
830465,5B99p6GarYc,5.0
830480,ZFIcEX8XBDU,5.0
830481,M56Oy3wROXk,5.0
830482,u6OvV0XYiOA,5.0
830483,afeSBjY7nIM,5.0
830495,zU4sh_hfFeE,5.0
830509,d-I3rKjJeWc,5.0
830518,B9EiM8OUCtQ,5.0
830518,5URyxcWfMgQ,5.0
830531,g-yTrD4fzsw,5.0
830532,0MDSpa4PxsU,5.0
830452,zZOk7LHbf7c,5.0
830461,dZJ-SCzqZfE,5.0
830461,hyIeuMu1pzo,5.0
830451,hGsPR-FoDmM,5.0
830414,5URyxcWfMgQ,5.0
830422,hL2JhczicqQ,5.0
830361,pIPt0MwijDM,5.0
830404,wbSq4UZI27M,5.0
830394,ZjQ6ZsSoGlk,5.0
830418,4k_wT9O3qYc,5.0
830392,R3TL1ZRRh2M,5.0
830378,1Su0BRikALE,5.0
830378,-eZBhZi51Rs,5.0
830344,oikuJ-oymU4,5.0
830346,DNAtxJSnM_c,5.0
830215,0fdacVJdE4s,5.0
830343,Jq04BlLt3dI,5.0
830324,uce32VgKjc0,5.0
830322,7AdiVHvfJGg,5.0
830322,h07STlpsRvU,5.0
830340,714ZFqX_-p4,5.0
830304,qNJ5EgdNbns,5.0
830309,6_fAq7uXyzc,5.0
830318,88gAqMPxQEs,5.0
830318,N0RV_R8UJkc,5.0
830267,PBt8tPs0HQk,5.0
830272,vezEfLiUkdM,5.0
830273,xlFU5NjFQUY,5.0
830279,d-I3rKjJeWc,5.0
830283,3xKPz1GPGUQ,5.0
830290,1Sh6WEnC4Nc,5.0
830292,vnvr3aox-g8,5.0
830294,HFWWD05tssc,5.0
830235,cIR9r4-QeGE,5.0
830238,B9EiM8OUCtQ,5.0
830261,4oikZwmyldY,5.0
830223,HtHrTVhV8eY,5.0
830223,PfEmRAveHN4,5.0
830233,PBt8tPs0HQk,5.0
830156,2JU15dRn98M,5.0
830190,YqBKfblIQhc,5.0
830208,bVJDtrzBPmE,5.0
830208,ZBdqbCewtBU,5.0
830192,PecJ4sxdPvg,5.0
830192,qFgZJC9wFMg,5.0
830200,Ywbxuxw87r8,5.0
830202,OYGaXzyqaHw,5.0
830207,vaTxGwvQCWo,5.0
830207,4Uc-Bddj9ZE,5.0
830148,p537fHTnW8s,5.0
830166,axe1OhJ2X7I,5.0
830176,HtHrTVhV8eY,5.0
830187,ZYcRimfOByw,5.0
830022,vezEfLiUkdM,5.0
829986,jaPj2vOYDE0,5.0
830136,nC-IiBCLs1Q,5.0
830136,rlQ3yc6t92c,5.0
830136,Uo6xCvGP0GA,5.0
830129,BoqW3a7L6EU,5.0
830134,h07STlpsRvU,5.0
830055,yj9bWkYINUs,5.0
830055,eIEpE1Vhlk8,5.0
830071,O8wYuJLhk0g,5.0
830076,-0I9tM4Y_QQ,5.0
830081,7WKAuWp_wLk,5.0
830093,EDXcJdLoMMo,5.0
830112,afeSBjY7nIM,5.0
830122,TUKxNYC3vaQ,5.0
830122,1Su0BRikALE,5.0
830043,x6COmbLZrZo,5.0
830045,Wa-KKjgMifY,5.0
830029,0_IQ0y3OqT8,5.0
829992,mFvtUhn08rw,5.0
829995,foMg3e4u_r0,5.0
830009,is3gtQy_ksY,5.0
830019,f6iJBTpSpcM,5.0
829960,GSWNAHlxbfc,5.0
829972,foMg3e4u_r0,5.0
829942,XLaLE3OnBEg,5.0
829987,R2OMjNVF7gU,5.0
829932,XLaLE3OnBEg,5.0
829936,3xKPz1GPGUQ,5.0
829908,Owxhub5PFpk,5.0
829924,ZoQG51WRNJU,5.0
829929,MFhb3R3EoEA,5.0
829879,CK7npq74Fgc,5.0
829883,f7fym7iSj1E,5.0
829903,-u9gnBaSCxo,5.0
829634,ogclxFsnx6w,5.0
829696,b_QwrVQUVdY,5.0
829720,4wf3dodv6kE,5.0
829773,lryd4lPv6m4,5.0
829793,lEfcWxKyW0E,5.0
829796,X_yxXEaE0DI,5.0
829637,y657oAmaiIQ,5.0
829652,1T1pVZvzjG8,5.0
829601,LkqiN4CXBzQ,5.0
829619,GJhGy7e6lG4,5.0
829509,vezEfLiUkdM,5.0
829541,JL1IULHKBPg,5.0
829563,xbuJ8XS-qz0,5.0
829569,9BAozP1r5mI,5.0
829233,F07oek8XETY,5.0
829233,CZSu5RwQFLU,5.0
829271,AzMimnWC4rA,5.0
829300,C2SPENsthGk,5.0
829301,rlQ3yc6t92c,5.0
829183,WZRIMEguGSk,5.0
829193,1Su0BRikALE,5.0
829211,M56Oy3wROXk,5.0
829219,X_yxXEaE0DI,5.0
829232,afeSBjY7nIM,5.0
829389,PBgfN68E3kU,5.0
829333,axe1OhJ2X7I,5.0
829350,8kl5G7WxAhc,5.0
829320,MWrPAZHDHtw,5.0
829315,_oeGUqX6MdI,5.0
829398,hoq8f2GjNd0,5.0
829416,VdTSv6u6iP0,5.0
829499,f4tR7HoJg7g,5.0
829516,foMg3e4u_r0,5.0
829448,3lFTnVmoe0s,5.0
829392,vezEfLiUkdM,5.0
829392,TUKxNYC3vaQ,5.0
829038,1lusmf7P46I,5.0
829062,l0ZNM1KQGQE,5.0
829066,k9NLnjXN_9E,5.0
829076,TsDot50LcVg,5.0
829092,L33p-F4p0hg,5.0
829095,T2sAZjPtCWE,5.0
828963,1Sh6WEnC4Nc,5.0
828990,hyIeuMu1pzo,5.0
828990,5gJS6_Y-0gk,5.0
828991,vsdioeulfus,5.0
829026,Bnh0ibJo7ic,5.0
829154,WZRIMEguGSk,5.0
829154,A1PP3YSnim4,5.0
829163,EO68Y1EpR0E,5.0
829121,qFgZJC9wFMg,5.0
829140,ZQ2ESd7VFhQ,5.0
828837,G_ImWPbN8UY,5.0
828841,qFgZJC9wFMg,5.0
828880,l2wgXDnzcdE,5.0
828890,_oeGUqX6MdI,5.0
828836,De1c-sQlBbc,5.0
828914,qOH-5EfhaXQ,5.0
828919,V5TmHa_o08U,5.0
828940,xzl73Emux4k,5.0
828962,mFvtUhn08rw,5.0
828822,vezEfLiUkdM,5.0
828823,dAY7E4gjzUE,5.0
828817,6xtBVPm21GE,5.0
828818,YV72Ik2bR3k,5.0
828806,HtHrTVhV8eY,5.0
828790,MHDQgu9Iebw,5.0
828791,7bEyvu0_JkM,5.0
828783,amcQJ9kfuSQ,5.0
828788,8En5eMXm9ls,5.0
828775,VdTSv6u6iP0,5.0
828747,axe1OhJ2X7I,5.0
828747,4ed37nbksEY,5.0
828649,ylckLr0T6TU,5.0
828651,s2a6mAlvJq4,5.0
828789,gA3qwnJw9fE,5.0
828789,NNO7oHHu780,5.0
828789,4utlYDP1F-8,5.0
828789,bFzL1RiYe7E,5.0
828697,y87qgwBJp3M,5.0
828697,AZD4ZqYVVpk,5.0
828697,hIcYtr9Zomg,5.0
828727,vZfBpKLgRjc,5.0
828737,g-yTrD4fzsw,5.0
828740,Ur0zaDPc16M,5.0
828749,x1eZl1xoNng,5.0
828749,HpV1kLrPiDg,5.0
828755,0_IQ0y3OqT8,5.0
828717,XMTGnSi1xE4,5.0
828723,5B99p6GarYc,5.0
828704,i2hpToTIz14,5.0
828657,M56Oy3wROXk,5.0
828657,KwWbgLD7YCY,5.0
828657,HR2Tfou09Y8,5.0
828660,5gJS6_Y-0gk,5.0
828667,-eZBhZi51Rs,5.0
828678,pIPt0MwijDM,5.0
828577,poQWVXwGVD4,5.0
828577,j0jD_QnOoI0,5.0
828609,Og_qK6FOv6c,5.0
828644,7ZO4lFvjsy8,5.0
828556,kYxHgMYvBSI,5.0
828562,afeSBjY7nIM,5.0
828576,NUkPZ0GwQR0,5.0
828540,AX9a-3LOHFY,5.0
828547,tku0mdksuxA,5.0
828502,WZRIMEguGSk,5.0
828504,auKtFjCq9BY,5.0
828506,IADNLugD6nE,5.0
828521,5z-hSWu1TIg,5.0
828529,AuBfT3rG4hI,5.0
828533,dZJ-SCzqZfE,5.0
828533,GLUpI1dOSJw,5.0
828463,6xtBVPm21GE,5.0
828419,F07oek8XETY,5.0
828461,5WPMIt088uI,5.0
828474,qR539V9x9kg,5.0
828471,afeSBjY7nIM,5.0
828472,AZD4ZqYVVpk,5.0
828475,VYrcDSmCJJo,5.0
828475,is3gtQy_ksY,5.0
828482,0_IQ0y3OqT8,5.0
828432,V3RZfvMnCbs,5.0
828432,xwJ-xv78i3o,5.0
828432,bVJDtrzBPmE,5.0
828452,vWP6AlBx1QI,5.0
828453,Gl_j09f1bCo,5.0
828453,Ks_lh8PdcQ4,5.0
828457,M56Oy3wROXk,5.0
828406,urvSYcr8abs,5.0
828404,eOnvtDs6V20,5.0
828421,vL5SFGprgcQ,5.0
828401,qkXJ88q5jF4,5.0
828385,ylckLr0T6TU,5.0
828385,PfEmRAveHN4,5.0
828393,foc0Q_XRNVc,5.0
828380,JBYLDYU7RxM,5.0
828382,-0I9tM4Y_QQ,5.0
828278,WprXkW8BRek,5.0
828283,IBkTxbhQv0U,5.0
828292,MHofC8VyGbE,5.0
828295,KlR_inVcU9M,5.0
828295,N0RV_R8UJkc,5.0
828298,cXNyYwFlIuA,5.0
828330,1T1pVZvzjG8,5.0
828371,1Sh6WEnC4Nc,5.0
828371,FYexMPQuubc,5.0
828373,-eZBhZi51Rs,5.0
828368,Ic10b7YFppk,5.0
828315,vL5SFGprgcQ,5.0
828198,smJrgttSuEk,5.0
828200,g-yTrD4fzsw,5.0
828224,OVLapdUTvcE,5.0
828248,_FVV3QeIE7s,5.0
828126,ZoQG51WRNJU,5.0
828126,OB_nNRmH5y0,5.0
828132,EO4o8cAEHto,5.0
828160,V3RZfvMnCbs,5.0
828183,7Q4danQA5Gg,5.0
828091,ZoQG51WRNJU,5.0
828102,afeSBjY7nIM,5.0
828109,gCg9XkrWHUQ,5.0
828109,x7UxDvqpksA,5.0
828058,9GcDrmRpuvI,5.0
828058,6xtBVPm21GE,5.0
828020,HtHrTVhV8eY,5.0
828037,xwJ-xv78i3o,5.0
828056,xwJ-xv78i3o,5.0
827970,R-OZ-9WfHDE,5.0
828019,JzLF6j3jR_0,5.0
827952,5T0auwPr908,5.0
827952,PGKpgKwZYP4,5.0
827956,5gJS6_Y-0gk,5.0
827962,k3neeynWuYI,5.0
827968,ewUunY0Csx0,5.0
827922,TwVuSHpq7o4,5.0
827934,XMTGnSi1xE4,5.0
827948,OZwzwk0VazE,5.0
827863,XMTGnSi1xE4,5.0
827900,FYexMPQuubc,5.0
827842,4sOdYMjDM8I,5.0
827786,V00qDnKn_3A,5.0
827786,ZjQ6ZsSoGlk,5.0
827789,KcnlCcEIfjg,5.0
827661,U3SwJsbRmNo,5.0
827771,65o3BkuKuME,5.0
827642,zWhMIasCMUY,5.0
827532,SbuRJ_iDNdk,5.0
827532,65o3BkuKuME,5.0
827630,cfGg5PQUzb8,5.0
827535,0_IQ0y3OqT8,5.0
827551,xwJ-xv78i3o,5.0
827474,6NQl7QYevP0,5.0
827474,rV3DOzbIbMs,5.0
827474,45dRgv_lyhA,5.0
827492,PfEmRAveHN4,5.0
827504,2JU15dRn98M,5.0
827473,z_xEvcafo34,5.0
827286,dAY7E4gjzUE,5.0
827286,f4tR7HoJg7g,5.0
827285,kYxHgMYvBSI,5.0
827280,zQjvGFV8cBk,5.0
827325,z3Z0gYt6YXo,5.0
827325,NpK5U96TguU,5.0
827325,pgVUgRFMliw,5.0
827336,BpV5PlG4XW8,5.0
827346,-V1l2hb380I,5.0
827378,MHDQgu9Iebw,5.0
827313,CNN1rtC7RVw,5.0
827405,VdTSv6u6iP0,5.0
827259,KPK-gRrhOrE,5.0
827259,3xKPz1GPGUQ,5.0
827259,foMg3e4u_r0,5.0
827237,3lFTnVmoe0s,5.0
827237,tscdjf8PFw8,5.0
827244,1Su0BRikALE,5.0
827261,28p7_dUOx8g,5.0
827165,M56Oy3wROXk,5.0
827189,ID3khtdCeEY,5.0
827190,JL1IULHKBPg,5.0
827136,JZyb6XDwNNc,5.0
827143,5gJS6_Y-0gk,5.0
827159,WprXkW8BRek,5.0
827160,YuxBxhxQpXE,5.0
827211,2aAdzmUn-IE,5.0
827225,vsdioeulfus,5.0
827232,DSMe4TYijD8,5.0
827233,hyIeuMu1pzo,5.0
827192,ggv2Y2LBbh0,5.0
827195,f4tR7HoJg7g,5.0
826889,IADNLugD6nE,5.0
826886,B9EiM8OUCtQ,5.0
826987,1Sh6WEnC4Nc,5.0
826987,Jq04BlLt3dI,5.0
826988,A1PP3YSnim4,5.0
826988,3awlCRSyklQ,5.0
826989,RCJsbsRWYlI,5.0
826990,5oXc2ZQBxJs,5.0
826994,1Su0BRikALE,5.0
827007,WrOCPvnEYAM,5.0
826969,cfGg5PQUzb8,5.0
827017,cXNyYwFlIuA,5.0
827020,dZJ-SCzqZfE,5.0
827023,ccnoclFb7K0,5.0
827042,pIPt0MwijDM,5.0
827042,cXNyYwFlIuA,5.0
827026,7mPUj2l1dXM,5.0
827038,h07STlpsRvU,5.0
827075,4oikZwmyldY,5.0
827053,bFzL1RiYe7E,5.0
827070,vezEfLiUkdM,5.0
827098,5gJS6_Y-0gk,5.0
827130,YqBKfblIQhc,5.0
826898,HpV1kLrPiDg,5.0
826907,YqbP6dlENfs,5.0
826925,T2sAZjPtCWE,5.0
826945,PBt8tPs0HQk,5.0
826958,7bEyvu0_JkM,5.0
826966,pK13Kokvj2E,5.0
826840,n4oSSv5vFVw,5.0
826840,jXWiw5eto1Q,5.0
826840,0_IQ0y3OqT8,5.0
826840,dZJ-SCzqZfE,5.0
826840,6uTVEHdoCr0,5.0
826840,l8s2UXLvZnE,5.0
826845,LkqiN4CXBzQ,5.0
826854,HR2Tfou09Y8,5.0
826815,0_IQ0y3OqT8,5.0
826813,1Su0BRikALE,5.0
826821,hso34GZjRjU,5.0
826817,EvKGL9l-xek,5.0
826759,hoq8f2GjNd0,5.0
826773,f6iJBTpSpcM,5.0
826737,foMg3e4u_r0,5.0
826780,kZQ4-YO71oM,5.0
826780,vTOR50u8vOY,5.0
826780,DaggqYh24sc,5.0
826801,n4oSSv5vFVw,5.0
826747,nEOG0yDFQgU,5.0
826751,-eZBhZi51Rs,5.0
826713,amcQJ9kfuSQ,5.0
826645,3lFTnVmoe0s,5.0
826696,5gJS6_Y-0gk,5.0
826703,xwJ-xv78i3o,5.0
826705,75FGlm99LFo,5.0
826656,VdTSv6u6iP0,5.0
826658,RCJsbsRWYlI,5.0
826668,B9EiM8OUCtQ,5.0
826681,eIEpE1Vhlk8,5.0
826684,vWP6AlBx1QI,5.0
826690,g-yTrD4fzsw,5.0
826665,M56Oy3wROXk,5.0
826654,88gAqMPxQEs,5.0
826654,mE8Psa4l3V0,5.0
826540,4k_wT9O3qYc,5.0
826635,Ic10b7YFppk,5.0
826632,-eZBhZi51Rs,5.0
826648,ZFIcEX8XBDU,5.0
826648,lxf4-Vxwclc,5.0
826648,K8f9tOY4PRU,5.0
826648,wR8abNtiKp4,5.0
826648,uce32VgKjc0,5.0
826649,HtHrTVhV8eY,5.0
826497,foMg3e4u_r0,5.0
826280,kgDip8Fmfy8,5.0
826280,HpV1kLrPiDg,5.0
826529,afeSBjY7nIM,5.0
826508,Ku0sjVuLQE4,5.0
826534,Un4gkomWdBQ,5.0
823450,afeSBjY7nIM,5.0
823468,lQYAkbGMkhg,5.0
826140,SdI5z-9_quU,5.0
826151,PFtBsJNPriY,5.0
826137,axe1OhJ2X7I,5.0
826137,kgDip8Fmfy8,5.0
826092,9UWM9Wyfql0,5.0
826097,DUTxAq6akdE,5.0
826105,afeSBjY7nIM,5.0
826123,PfEmRAveHN4,5.0
826135,DFFAiOMm-is,5.0
826261,vTOR50u8vOY,5.0
826266,KwWbgLD7YCY,5.0
826191,fAjbvuvKntg,5.0
826199,JL1IULHKBPg,5.0
826203,GSWNAHlxbfc,5.0
826356,vWP6AlBx1QI,5.0
826356,dZJ-SCzqZfE,5.0
826382,lEaVhaVkFvw,5.0
826382,iGmSrRMc6XI,5.0
826453,SbuRJ_iDNdk,5.0
822717,GLUpI1dOSJw,5.0
823098,z3Z0gYt6YXo,5.0
823098,msBA33SWQuA,5.0
817993,apI4qPuib_s,5.0
822383,upfMTMFMbDs,5.0
825743,cathFyiUydI,5.0
825995,b1bDJl6eSlw,5.0
825999,mE8Psa4l3V0,5.0
823504,_G7Cn_68LCY,5.0
823732,j0jD_QnOoI0,5.0
823757,QnyPFRiYSI8,5.0
824482,1b9Ulu2-Iug,5.0
824810,smsa3N3Ri9s,5.0
825621,kCyWKrxekUo,5.0
818531,8NpVnxJV9Ow,5.0
818531,HpV1kLrPiDg,5.0
818531,y657oAmaiIQ,5.0
818531,f4tR7HoJg7g,5.0
818531,xEIkS_IVOU4,5.0
819265,vATWTRCCPrQ,5.0
819265,YTAt0aBnskM,5.0
819744,2FBkgzKKx1o,5.0
820537,D3sgu-18kFY,5.0
821064,IhM4UohHGE4,5.0
817913,A-kmWmuKnRE,5.0
817975,TTRVKDJMgtg,5.0
813127,IADNLugD6nE,5.0
813127,tscdjf8PFw8,5.0
817222,l2wgXDnzcdE,5.0
815992,b7qBH173kkI,5.0
816753,JzLF6j3jR_0,5.0
816814,7VwDWtv8LaE,5.0
817152,HR2Tfou09Y8,5.0
813828,ogclxFsnx6w,5.0
814316,_lX8UX2dcfA,5.0
814461,d_1KinV5Mak,5.0
815256,MpSlrJFD8XM,5.0
811698,Tnj4UnldeBw,5.0
811722,ieBQUr425Dc,5.0
812111,PFtBsJNPriY,5.0
812111,RtJ_TWQuLSI,5.0
812698,XMTGnSi1xE4,5.0
808471,sS6LyvEbmBo,5.0
811243,-eZBhZi51Rs,5.0
809815,l2wgXDnzcdE,5.0
810978,PBt8tPs0HQk,5.0
810996,mFvtUhn08rw,5.0
811141,PXSZlFQfhyQ,5.0
804021,g-yTrD4fzsw,5.0
804259,k5JPxoNVyuQ,5.0
804375,Ks_lh8PdcQ4,5.0
804375,VdTSv6u6iP0,5.0
804447,Zc_t9tOQJkY,5.0
805507,5T0auwPr908,5.0
806003,7Q4danQA5Gg,5.0
806037,MpSlrJFD8XM,5.0
806159,vaTxGwvQCWo,5.0
807208,4I6-B4j7C8k,5.0
808117,4oikZwmyldY,5.0
802665,MT0doCs6fB8,5.0
802403,cfGg5PQUzb8,5.0
802650,qOH-5EfhaXQ,5.0
797801,1T1pVZvzjG8,5.0
798501,ZQ2ESd7VFhQ,5.0
802746,h07STlpsRvU,5.0
802746,vZfBpKLgRjc,5.0
803177,cXNyYwFlIuA,5.0
803352,K-LN4YZQfQk,5.0
797547,6xtBVPm21GE,5.0
796453,Og_qK6FOv6c,5.0
796608,anmvb6dmH50,5.0
800545,erAqIA9bvTI,5.0
800545,vezEfLiUkdM,5.0
800649,i7o5FgD1RJQ,5.0
800774,5gJS6_Y-0gk,5.0
801015,foMg3e4u_r0,5.0
801476,hMDgxuRub78,5.0
801476,i0sInQb6MP4,5.0
801547,M559d1q4Y7k,5.0
794645,Jq04BlLt3dI,5.0
783732,PfEmRAveHN4,5.0
785226,ScnCf6ijEoU,5.0
797023,2TqxmbOFk5U,5.0
797510,9BAozP1r5mI,5.0
798832,uShV3BphyJM,5.0
799110,ZO2mSn7Nn8c,5.0
799219,HPzciDdxYo8,5.0
800500,2pJNs2aViZw,5.0
800500,K-LN4YZQfQk,5.0
794620,5URyxcWfMgQ,5.0
794107,2TqxmbOFk5U,5.0
794489,eABVXsqFr-I,5.0
794084,De1c-sQlBbc,5.0
792513,7e7XvR_OqmU,5.0
792995,0_IQ0y3OqT8,5.0
793041,y657oAmaiIQ,5.0
793333,vezEfLiUkdM,5.0
793430,AuBfT3rG4hI,5.0
789352,TwVuSHpq7o4,5.0
789473,ZI7yunBbHGI,5.0
790171,2JU15dRn98M,5.0
791703,65o3BkuKuME,5.0
792027,M56Oy3wROXk,5.0
788804,PBt8tPs0HQk,5.0
789289,V5TmHa_o08U,5.0
787731,4wf3dodv6kE,5.0
788527,Ic10b7YFppk,5.0
788557,arQkWmozV4g,5.0
783122,5URyxcWfMgQ,5.0
786141,LpqUBS4ZLfc,5.0
786187,x5HtHLvSXyw,5.0
786702,hyIeuMu1pzo,5.0
786838,Loe-q7xEFps,5.0
787072,3lFTnVmoe0s,5.0
783219,x6COmbLZrZo,5.0
783219,h07STlpsRvU,5.0
783219,x7UxDvqpksA,5.0
783526,M56Oy3wROXk,5.0
782536,1T1pVZvzjG8,5.0
782799,YMie0Hu9EOU,5.0
780427,kOAu7F9gNro,5.0
780429,u6OvV0XYiOA,5.0
780563,bFzL1RiYe7E,5.0
780603,i1OSTDIn9ZU,5.0
780621,XMTGnSi1xE4,5.0
780621,xEIkS_IVOU4,5.0
780939,dZJ-SCzqZfE,5.0
781364,3t_GVscPXZY,5.0
781749,GLUpI1dOSJw,5.0
781789,KPK-gRrhOrE,5.0
774959,mBLfQX0NdwI,5.0
779623,t2CocUeqmyM,5.0
777172,2y9gnabz-K0,5.0
777727,VxDRxVbeZjE,5.0
778251,5T0auwPr908,5.0
778251,8inOUfjFEbc,5.0
775463,vaTxGwvQCWo,5.0
775620,dZJ-SCzqZfE,5.0
775620,65o3BkuKuME,5.0
775962,Q2jUIuMyyV4,5.0
776323,9wyVVZWsprc,5.0
771893,fAiEFpZpbKw,5.0
772155,2JU15dRn98M,5.0
772155,Gx8DTDtW0rA,5.0
772155,qFgZJC9wFMg,5.0
772177,iHC5LYGrzcg,5.0
773632,TwVuSHpq7o4,5.0
770416,foMg3e4u_r0,5.0
759497,S-WxyBWPcLE,5.0
768725,yB3dPt5acD8,5.0
769194,ii5723HPuoM,5.0
769749,1Sh6WEnC4Nc,5.0
769896,JL1IULHKBPg,5.0
765008,gJZwO7_u2YI,5.0
765088,F07oek8XETY,5.0
765753,XAfwWt4JeGE,5.0
763474,vWP6AlBx1QI,5.0
763474,oDbuojr_Gas,5.0
763740,28p7_dUOx8g,5.0
764776,FYexMPQuubc,5.0
764781,F2CY1YFbKmg,5.0
764883,PfEmRAveHN4,5.0
765946,F2glYUd3rcs,5.0
765946,lD2GBTjp0Ds,5.0
765996,h07STlpsRvU,5.0
766277,uLqV18hc1iU,5.0
766490,ffrA4yNwPvk,5.0
759538,iD-G9Woxuto,5.0
759538,sS6LyvEbmBo,5.0
759957,g-yTrD4fzsw,5.0
759957,vWP6AlBx1QI,5.0
759004,5z-hSWu1TIg,5.0
759261,GCzKCBmYZ00,5.0
759412,g-yTrD4fzsw,5.0
760989,b9Dup4CIF9E,5.0
761234,Fj5hbqi4hjo,5.0
761234,x1eZl1xoNng,5.0
761968,ZjQ6ZsSoGlk,5.0
761968,0UvWolX5z4Q,5.0
762360,JL1IULHKBPg,5.0
762622,fAiEFpZpbKw,5.0
763048,UmG_ICXsrPY,5.0
758881,AX9a-3LOHFY,5.0
755516,E5Zh3-3y9wI,5.0
755794,F07oek8XETY,5.0
756961,g-yTrD4fzsw,5.0
757708,5bow29fB568,5.0
